  Func                               Cost    Frame   Height
> _ZN3RTL11on_inactiveEv                0        0        1
  _ZN6vmount13OutputMavlinkD1Ev         0        0        2
> _ZN6device6Device15set_device_typeEh@./src/drivers/airspeed/CMakeFiles/drivers__airspeed.dir/airspeed.cpp.obj        0        0        1
  _ZN12GPSDriverUBX21payloadRxAddNavSvinfoEh        0        0        1
  _Z7is_vtolPK16vehicle_status_s        0        0        1
  _ZN6vmount9InputBase24control_data_set_lon_latEddfff        0        0        1
> _ZN6device6Device15set_device_typeEh@./src/drivers/ll40ls/CMakeFiles/drivers__ll40ls.dir/LidarLitePWM.cpp.obj        0        0        1
> _ZN6matrix5EulerIfEC1ERKNS_10QuaternionIfEE@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/mag_fusion.cpp.obj        0        0        2
  _ZN7Mavlink16update_rate_multEv        0        0        1
> _ZN9ToneAlarmD0Ev                     0        0        2
> _ZN28TemperatureCalibrationCommonILi1ELi5EE6updateEv        0        0        1
  _ZN13LogListHelperC1Ev                0        0        5
  _ZN14PX4IO_UploaderC1Ev               0        0        1
  _ZN18EstimatorInterface23local_position_is_validEv        0        0        1
> _ZN6matrix5EulerIfEC1ERKNS_10QuaternionIfEE@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/control.cpp.obj        0        0        2
  _ZN4TECS13_update_pitchEv             0        0        2
  _ZN13LogListHelper9get_entryEiRjS0_Pci        0        0        1
  _ZN11LSM303D_mag7measureEv            0        0        1
> _ZN10MixerGroup5countEv@./src/modules/systemlib/mixer/CMakeFiles/modules__systemlib__mixer.dir/mixer_group.cpp.obj        0        0        1
  _ZN12GPSDriverUBXC1EN9GPSHelper9InterfaceEPFi15GPSCallbackTypePviS3_ES3_P22vehicle_gps_position_sP16satellite_info_sh        0        0        2
> _ZN6matrix6MatrixIfLj3ELj3EEC1ERKS1_@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/mag_fusion.cpp.obj        0        0        1
  _ZN6matrix10QuaternionIfE8inversedEv@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/ekf.cpp.obj        0        0        1
> _ZN6matrix6MatrixIfLj3ELj3EEC1Ev@./src/modules/ekf2/CMakeFiles/modules__ekf2.dir/ekf2_main.cpp.obj        0        0        1
> _ZN16TerrainEstimator18measurement_updateEyPK22vehicle_gps_position_sPK17distance_sensor_sPK18vehicle_attitude_s        0        0        4
> _ZN3RTL13on_activationEv              0        0        3
> _ZN12LidarLiteI2C5ioctlEP4fileim        0        0        2
> _ZN34MavlinkStreamActuatorControlTargetILi3EE12new_instanceEP7Mavlink        0        0        3
> _ZN3px43bst3BST4initEv                0        0        4
> _ZN11SimpleMixer5checkEv@./src/modules/px4iofirmware/CMakeFiles/px4io-v2.dir/__/systemlib/mixer/mixer_simple.cpp.obj        0        0        2
  _ZN4uORB10DeviceNode23add_internal_subscriberEv        0        0        2
  _ZN6ll40ls4infoEv                     0        0        1
> _ZThn16_N12LidarLiteI2CD0Ev           0        0        1
  _ZN13land_detector12LandDetector5startEv        0        0        1
> _ZN6matrix6MatrixIfLj3ELj1EEaSERKS1_@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/ekf.cpp.obj        0        0        1
> _ZN21ECL_L1_Pos_Controller31nav_lateral_acceleration_demandEv        0        0        1
> _ZN6device6Device15set_device_typeEh@./src/drivers/rgbled/CMakeFiles/drivers__rgbled.dir/rgbled.cpp.obj        0        0        1
> _ZNK27MavlinkStreamOpticalFlowRad8get_nameEv        0        0        1
  _ZN4math7radiansEd                    0        0        1
> _ZN6matrix6MatrixIfLj4ELj1EEC1Ev@./src/modules/ekf2/CMakeFiles/modules__ekf2.dir/ekf2_main.cpp.obj        0        0        1
  _ZN7Mavlink17set_boot_completeEv        0        0        1
> _ZN23MavlinkStreamHighresIMU8get_sizeEv        0        0        1
> _ZN6matrix6MatrixIfLj3ELj3EEC1Ev@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/optflow_fusion.cpp.obj        0        0        1
> _ZNK6matrix6MatrixIfLj3ELj3EEmlILj1EEENS0_IfLj3EXT_EEERKS3_@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/optflow_fusion.cpp.obj        0        0        2
  _ZN7Battery16determineWarningEv        0        0        1
> _ZN6device6Device15set_device_typeEh@./src/drivers/mpu9250/CMakeFiles/drivers__mpu9250.dir/mpu9250_spi.cpp.obj        0        0        1
  PRINT_MODULE_USAGE_PARAM_COMMENT        0        0        1
> _ZN30MavlinkStreamGlobalPositionInt13get_id_staticEv        0        0        1
  _ZN12MavlinkShell5writeEPhj           0        0        1
> _ZN6device6Device18get_device_addressEv@./src/drivers/px4io/CMakeFiles/drivers__px4io.dir/px4io_serial.cpp.obj        0        0        1
> _ZN31MavlinkStreamAttitudeQuaternion12new_instanceEP7Mavlink        0        0        3
> _ZN10ringbuffer10RingBuffer3putEi        0        0        2
> _ZN6device6Device14get_device_busEv@./src/drivers/device/CMakeFiles/drivers__device.dir/spi.cpp.obj        0        0        1
  _ZL9stat_filePKcPjS1_                 0        0        1
  _ZN19VtolAttitudeControl20vehicle_battery_pollEv        0        0        2
> _ZN10MixerGroup3mixEPfjPt@./src/modules/px4iofirmware/CMakeFiles/px4io-v2.dir/__/systemlib/mixer/mixer_group.cpp.obj        0        0        1
> _ZN17MavlinkLogHandler17_log_request_listEPK17__mavlink_message        0        0        6
> _ZN6matrix6MatrixIfLj3ELj1EEC1EPKf@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/estimator_interface.cpp.obj        0        0        1
> _ZN5MixerC1EPFijhhRfEj@./src/modules/systemlib/mixer/CMakeFiles/modules__systemlib__mixer.dir/mixer.cpp.obj        0        0        1
> _ZN6matrix6MatrixIfLj3ELj1EEC1EPKf@./src/modules/ekf2/CMakeFiles/modules__ekf2.dir/ekf2_main.cpp.obj        0        0        1
> _ZN6device6Device19get_device_bus_typeEv@./src/drivers/stm32/tone_alarm/CMakeFiles/drivers__stm32__tone_alarm.dir/tone_alarm.cpp.obj        0        0        1
> _ZN10ringbuffer10RingBuffer3putEy        0        0        2
  _ZN21MavlinkStreamTimesyncD1Ev        0        0        1
> _ZN6device6Device19get_device_bus_typeEv@./src/drivers/ms5611/CMakeFiles/drivers__ms5611.dir/ms5611.cpp.obj        0        0        1
  _ZN28MavlinkStreamNamedValueFloatD1Ev        0        0        1
> _ZN10ringbuffer10RingBuffer3putEx        0        0        2
> _ZN12LidarLitePWM5startEv             0        0        1
  _ZN6device6Device4initEv              0        0        1
  _ZN7Mavlink15get_instance_idEv        0        0        1
  _ZN6L3GD2014set_samplerateEj          0        0        5
  _ZN13runwaytakeoff13RunwayTakeoff10controlYawEv        0        0        1
> _ZN6device6Device18get_device_addressEv@./src/drivers/hmc5883/CMakeFiles/drivers__hmc5883.dir/hmc5883_i2c.cpp.obj        0        0        1
  _ZN6matrix6VectorIfLj4EE9normalizeEv@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/ekf.cpp.obj        0        0        2
> _ZN15HelicopterMixerD0Ev@./src/modules/systemlib/mixer/CMakeFiles/modules__systemlib__mixer.dir/mixer_helicopter.cpp.obj        0        0        1
> _ZN10MS5611_I2C4initEv                0        0        1
> _ZN10RingBufferIN9estimator10baroSampleEE10get_newestEv@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/ekf_helper.cpp.obj        0        0        1
> _ZN21MavlinkStreamAltitude6get_idEv        0        0        1
  _ZN21MavlinkStreamAltitudeD1Ev        0        0        1
  _ZN6matrix6MatrixIdLj4ELj4EE11setIdentityEv@./src/modules/events/CMakeFiles/modules__events.dir/temperature_calibration/gyro.cpp.obj        0        0        1
> _ZN6matrix6VectorIfLj4EE9normalizeEv@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/ekf_helper.cpp.obj        0        0        2
> _ZN12LidarLiteI2C15print_registersEv        0        0        3
> _ZN10ModuleBaseI4Ekf2E12request_stopEv        0        0        1
> _ZN35MavlinkStreamVisionPositionEstimate13get_id_staticEv        0        0        1
> _ZN15DriverFramework13DFPointerList5clearEv        0        0        2
> _ZN3px43bst3BST16start_trampolineEPv        0        0        1
> _ZN4ListIPN7control5BlockEED0Ev@./src/modules/navigator/CMakeFiles/modules__navigator.dir/navigator_main.cpp.obj        0        0        1
> _ZN10GpsFailureD0Ev                   0        0        1
> _ZNK24MavlinkStreamHighLatency8get_nameEv        0        0        1
  _ZN3LEDD1Ev                           0        0        1
> _ZN10MixerGroup22set_max_delta_out_onceEf@./src/modules/px4iofirmware/CMakeFiles/px4io-v2.dir/__/systemlib/mixer/mixer_group.cpp.obj        0        0        1
  _ZN13LogListHelper5_initEv            0        0        4
> _ZN7MissionD1Ev                       0        0        1
> _ZThn52_N4Ekf23runEv                  0        0        1
  PRINT_MODULE_USAGE_ARG                0        0        1
  _Z11mat_invert3PA3_fS0_               0        0        1
> _ZN6matrix6MatrixIfLj3ELj3EEC1Ev@./src/lib/terrain_estimation/CMakeFiles/lib__terrain_estimation.dir/terrain_estimator.cpp.obj        0        0        1
> _ZN6device6Device14get_device_busEv@./src/drivers/stm32/adc/CMakeFiles/drivers__stm32__adc.dir/adc.cpp.obj        0        0        1
  _ZN3px46logger9LogWriter4lockEv.isra.3        0        0        1
  _ZN18TailsitterRecovery11setAttGainsERN4math6VectorILj3EEEf        0        0        1
> _ZN12GPSDriverMTKD0Ev                 0        0        1
> _ZN6matrix6MatrixIdLj4ELj4EEC1Ev@./src/modules/events/CMakeFiles/modules__events.dir/temperature_calibration/gyro.cpp.obj        0        0        1
> _ZN3RTLD0Ev                           0        0        1
  _ZN23MavlinkStreamRCChannelsD1Ev        0        0        1
  _ZN6matrix6MatrixIfLj3ELj3EE7setZeroEv        0        0        1
> _ZN10polyfitterILj4EE3fitEPd@./src/modules/events/CMakeFiles/modules__events.dir/temperature_calibration/accel.cpp.obj        0        0        3
  _ZN26MulticopterPositionControl14limit_altitudeEv        0        0        1
  _ZN12MissionBlock22item_contains_positionEPK14mission_item_s        0        0        1
  _ZN6matrix5EulerIfEC1ERKNS_10QuaternionIfEE@./src/drivers/bst/CMakeFiles/drivers__bst.dir/bst.cpp.obj        0        0        1
  _ZNK6matrix7Vector3IfEmiES1_@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/control.cpp.obj        0        0        2
> _ZN6matrix6MatrixIfLj2ELj1EEC1Ev@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/estimator_interface.cpp.obj        0        0        1
> _ZN7control10BlockParamIfED1Ev        0        0        1
> _ZN6matrix6MatrixIfLj3ELj1EEC1Ev@./src/lib/terrain_estimation/CMakeFiles/lib__terrain_estimation.dir/terrain_estimator.cpp.obj        0        0        1
> _ZN36MavlinkStreamPositionTargetGlobalIntD0Ev        0        0        2
  _ZN19VtolAttitudeControl22fw_virtual_att_sp_pollEv        0        0        2
> _ZN22MavlinkStreamCollision6get_idEv        0        0        1
  _ZN6matrix3invIfLj1EEENS_12SquareMatrixIT_XT0_EEERKS3_        0        0        3
> _ZN24MavlinkStreamADSBVehicle6get_idEv        0        0        1
> _ZN11SimpleMixer21get_saturation_statusEv@./src/modules/px4iofirmware/CMakeFiles/px4io-v2.dir/__/systemlib/mixer/mixer_simple.cpp.obj        0        0        1
> _ZThn56_N6PX4FMU3runEv                0        0        1
  _ZN3Ekf18get_airspeed_innovEPf        0        0        1
> _ZN6matrix6MatrixIfLj3ELj3EEC1EPKf@./src/modules/fw_pos_control_l1/CMakeFiles/modules__fw_pos_control_l1.dir/FixedwingPositionControl.cpp.obj        0        0        1
> _ZN28MavlinkStreamNamedValueFloat8get_sizeEv        0        0        1
  _ZN3Ekf23inertial_dead_reckoningEv        0        0        1
  _ZN6matrix3invIdLj6EEEbRKNS_12SquareMatrixIT_XT0_EEERS3_        0        0        2
  _ZN6matrix10QuaternionIfEC1ERKNS_3DcmIfEE@./src/modules/mc_pos_control/CMakeFiles/modules__mc_pos_control.dir/mc_pos_control_main.cpp.obj        0        0        1
> _ZN4ListIPN7control5BlockEED0Ev@./src/modules/mc_pos_control/CMakeFiles/modules__mc_pos_control.dir/mc_pos_control_main.cpp.obj        0        0        1
> _ZN19MavlinkStreamVFRHUD13get_id_staticEv        0        0        1
> _ZN5Mixer22set_max_delta_out_onceEf@./src/modules/systemlib/mixer/CMakeFiles/modules__systemlib__mixer.dir/mixer.cpp.obj        0        0        1
> _ZN6matrix6MatrixIfLj3ELj3EEC1Ev@./src/modules/fw_pos_control_l1/CMakeFiles/modules__fw_pos_control_l1.dir/FixedwingPositionControl.cpp.obj        0        0        1
> _ZN6matrix6MatrixIfLj3ELj1EEC1ERKS1_@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/ekf_helper.cpp.obj        0        0        1
> _ZN6device6Device19get_device_bus_typeEv@./src/drivers/ll40ls/CMakeFiles/drivers__ll40ls.dir/LidarLiteI2C.cpp.obj        0        0        1
  _ZN7Mission30report_do_jump_mission_changedEii        0        0        1
  _ZN6device3I2C8transferEPKhjPhj        0        0        1
  _ZN13land_detector17RoverLandDetectorD1Ev        0        0        1
  _ZN6matrix6MatrixIfLj3ELj1EE7setZeroEv@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/control.cpp.obj        0        0        1
> _ZN5Mixer8skiplineEPKcRj@./src/modules/px4iofirmware/CMakeFiles/px4io-v2.dir/__/systemlib/mixer/mixer.cpp.obj        0        0        1
  _ZN3Ekf21get_heading_innov_varEPf        0        0        1
> _ZN4math15LowPassFilter2pC1Eff@./src/drivers/mpu9250/CMakeFiles/drivers__mpu9250.dir/mpu9250.cpp.obj        0        0        2
> _ZN10Integrator16get_and_filteredEbRyRN4math6VectorILj3EEE        0        0        2
  _ZN6ORBSetD1Ev                        0        0        2
> _ZN9NullMixerC1Ev@./src/modules/systemlib/mixer/CMakeFiles/modules__systemlib__mixer.dir/mixer.cpp.obj        0        0        1
  _ZN11LSM303D_magD1Ev                  0        0        2
> _ZN10ringbuffer10RingBuffer3putEd        0        0        2
> _ZN6device6Device14get_device_busEv@./src/drivers/px4io/CMakeFiles/drivers__px4io.dir/px4io_serial.cpp.obj        0        0        1
> _ZThn16_N12LidarLiteI2C5probeEv        0        0        1
  _ZN6RGBLEDD1Ev                        0        0        1
> _ZN8VtolTypeD0Ev                      0        0        1
  _ZN10ModuleBaseI3GPSE13unlock_moduleEv        0        0        1
> _ZN9TiltrotorD0Ev                     0        0        2
> _ZN6device3SPIC1EPKcS2_i9spi_dev_e10spi_mode_eji        0        0        1
> _ZN10MixerGroup8set_trimEf@./src/modules/systemlib/mixer/CMakeFiles/modules__systemlib__mixer.dir/mixer_group.cpp.obj        0        0        1
  _ZN12DataLinkLossD1Ev                 0        0        1
  _ZN24FixedwingPositionControl21get_demanded_airspeedEv        0        0        1
> _ZN32MavlinkStreamLocalPositionNEDCOV12new_instanceEP7Mavlink        0        0        3
> _ZNK6matrix6VectorIfLj3EE4normEv@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/ekf.cpp.obj        0        0        1
> _ZN34MavlinkStreamActuatorControlTargetILi1EED0Ev        0        0        2
> _ZN27MavlinkStreamServoOutputRawILi1EE12new_instanceEP7Mavlink        0        0        3
> _ZN5Mixer17set_thrust_factorEf@./src/modules/systemlib/mixer/CMakeFiles/modules__systemlib__mixer.dir/mixer.cpp.obj        0        0        1
  _ZN4math9constrainIfEERKT_S3_S3_S3_        0        0        1
  _ZN3px46logger16LogWriterMavlink4initEv        0        0        1
  _ZN4math10VectorBaseILj3EE9normalizeEv        0        0        2
  _ZN15MultirotorMixerD1Ev@./src/modules/systemlib/mixer/CMakeFiles/modules__systemlib__mixer.dir/mixer_multirotor.cpp.obj        0        0        1
> _ZN13land_detector21FixedwingLandDetector18_initialize_topicsEv        0        0        2
> _ZN7Mavlink20message_buffer_countEv        0        0        1
> _ZNK29MavlinkStreamLocalPositionNED8get_nameEv        0        0        1
> _ZN4math6VectorILj3EEC1EPKf@./src/lib/tailsitter_recovery/CMakeFiles/lib__tailsitter_recovery.dir/tailsitter_recovery.cpp.obj        0        0        1
> _ZN21MavlinkMissionManager22handle_mission_requestEPK17__mavlink_message        0        0        1
> _ZN10ModuleBaseIN13land_detector12LandDetectorEE3runEv@./src/modules/land_detector/CMakeFiles/modules__land_detector.dir/RoverLandDetector.cpp.obj        0        0        1
  _ZN15DriverFramework9DevHandle5ioctlEmm        0        0        1
> _ZN32MavlinkStreamCameraImageCaptured8get_sizeEv        0        0        1
> _ZThn16_N4uORB12SubscriptionI18parameter_update_sED0Ev        0        0        1
> _ZN4uORB10DeviceNode10poll_stateEP4file        0        0        1
> _ZN11SimpleMixer3mixEPfjPt@./src/modules/systemlib/mixer/CMakeFiles/modules__systemlib__mixer.dir/mixer_simple.cpp.obj        0        0        2
> _ZN6vmount20InputMavlinkCmdMount10initializeEv        0        0        2
  _ZN9Navigator18set_cruising_speedEf        0        0        1
> _ZN24MavlinkStreamGroundTruth15get_name_staticEv        0        0        1
> _ZN6device6Device14get_device_busEv@./src/drivers/device/CMakeFiles/drivers__device.dir/cdev.cpp.obj        0        0        1
  _ZN3Ekf21get_ekf_gpos_accuracyEPfS0_Pb        0        0        1
> _ZN11SimpleMixer20parse_control_scalerEPKcRjR14mixer_scaler_sRhS5_@./src/modules/px4iofirmware/CMakeFiles/px4io-v2.dir/__/systemlib/mixer/mixer_simple.cpp.obj        0        0        2
> _ZN6matrix6MatrixIfLj3ELj1EEC1Ev@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/ekf.cpp.obj        0        0        1
  _ZN5PWMIN11_timer_initEv              0        0        1
> _ZN27MavlinkStreamServoOutputRawILi3EED0Ev        0        0        2
> _ZN11HMC5883_I2C4initEv               0        0        1
  _Z7mat_mulPfS_h                       0        0        1
> _ZN6matrix6MatrixIdLj4ELj4EE11setIdentityEv@./src/modules/events/CMakeFiles/modules__events.dir/temperature_calibration/accel.cpp.obj        0        0        1
> _ZN36MavlinkStreamPositionTargetGlobalInt6get_idEv        0        0        1
  _ZN6L3GD209set_rangeEj                0        0        5
> _ZN27MavlinkStreamServoOutputRawILi1EED0Ev        0        0        2
> _ZN11SimpleMixer3mixEPfjPt@./src/modules/px4iofirmware/CMakeFiles/px4io-v2.dir/__/systemlib/mixer/mixer_simple.cpp.obj        0        0        2
> _ZN24MavlinkStreamADSBVehicle13get_id_staticEv        0        0        1
  _ZN5Mixer7findtagEPKcRjc@./src/modules/systemlib/mixer/CMakeFiles/modules__systemlib__mixer.dir/mixer.cpp.obj        0        0        1
> _ZN12LidarLitePWM5cycleEv             0        0        2
> _ZN15DriverFramework6DevMgr17setDevHandleErrorERNS_9DevHandleEi        0        0        1
> _ZN10ringbuffer10RingBuffer3putEf        0        0        2
  _ZN10Integrator3putEyRN4math6VectorILj3EEES3_Ry        0        0        2
> _ZN6matrix6MatrixIfLj4ELj1EEC1Ev@./src/modules/mavlink/CMakeFiles/modules__mavlink.dir/mavlink_receiver.cpp.obj        0        0        1
> _ZN8VtolType15waiting_on_tecsEv        0        0        1
  _ZN4uORB5Utils11node_mkpathEPcNS_6FlavorEPKc        0        0        1
> _Z21MPU6000_SPI_interfaceiib          0        0        2
  _ZN4uORB7Manager9node_openENS_6FlavorEPK12orb_metadataPKvbPii        0        0        2
> _ZN26MavlinkStreamManualControlD0Ev        0        0        2
> _ZNK24MavlinkStreamHILControls8get_nameEv        0        0        1
  _ZN10TailsitterD1Ev                   0        0        1
> _ZN34MavlinkStreamLocalPositionSetpointD0Ev        0        0        2
> _ZN25MissionFeasibilityChecker15checkRotarywingE9dm_item_tjfbf        0        0        1
  _ZN7Battery13filterVoltageEf          0        0        1
> _ZN10ringbuffer10RingBuffer3getERx        0        0        1
> _ZN24MavlinkStreamHILControls8get_sizeEv        0        0        1
  _ZN19MavlinkStreamVFRHUDD1Ev          0        0        1
  _ZN7control12BlockLowPass6updateEf        0        0        1
> _ZN10ModuleBaseI9SendEventE3runEv        0        0        1
  _ZN11MPU9250_mag17passthrough_writeEhh        0        0        3
> _ZN9NullMixer9from_textEPKcRj@./src/modules/px4iofirmware/CMakeFiles/px4io-v2.dir/__/systemlib/mixer/mixer.cpp.obj        0        0        2
> _ZNK32MavlinkStreamCameraImageCaptured8get_nameEv        0        0        1
> _ZN22MavlinkStreamCollision8get_sizeEv        0        0        1
  _ZN6RGBLED12send_led_rgbEv            0        0        2
> _ZN5PWMIN4openEP4file                 0        0        3
> _ZN9estimator12outputSampleaSERKS0_@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/ekf_helper.cpp.obj        0        0        2
> _ZN22MavlinkStreamDebugVect6get_idEv        0        0        1
  _ZN10MavlinkFTP18_workCalcFileCRC32EPNS_13PayloadHeaderE        0        0        1
  _ZN10MavlinkFTP10_workResetEPNS_13PayloadHeaderE        0        0        1
  _ZN9estimator12outputSampleaSERKS0_@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/control.cpp.obj        0        0        2
  _ZN15launchdetection14LaunchDetectorD1Ev        0        0        1
> _ZN6matrix6MatrixIfLj3ELj1EEC1Ev@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/estimator_interface.cpp.obj        0        0        1
> _ZN15launchdetection20CatapultLaunchMethod11getPitchMaxEf        0        0        1
  _ZN13LogListHelper12get_log_dataEhPh        0        0        1
> _ZN9Tiltrotor21fill_actuator_outputsEv        0        0        1
> _Z20MS5611_spi_interfaceRN6ms56116prom_uEh        0        0        2
  _ZN7sensors23TemperatureCompensation23calc_thermal_offsets_1DERNS0_15SensorCalData1DEfRf        0        0        1
> _ZN6device6Device15set_device_typeEh@./src/drivers/pwm_out_sim/CMakeFiles/drivers__pwm_out_sim.dir/pwm_out_sim.cpp.obj        0        0        1
> _ZNK6matrix6MatrixIfLj3ELj3EEmlILj1EEENS0_IfLj3EXT_EEERKS3_@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/control.cpp.obj        0        0        2
> _ZN11HMC5883_I2CD0Ev                  0        0        2
> _ZN6vmount9InputBase10initializeEv        0        0        1
> _ZN15DriverFramework9DevHandle5writeEPKvj        0        0        1
  _ZN8VtolType23update_transition_stateEv        0        0        1
  _ZN19VtolAttitudeControl18arming_status_pollEv        0        0        2
> _ZN6vmount13OutputMavlinkD0Ev         0        0        3
> _ZN27MavlinkStreamOpticalFlowRad15get_name_staticEv        0        0        1
  _ZN6PX4FMU16peripheral_resetEi        0        0        1
> _ZN10ModuleBaseI6PX4FMUE12request_stopEv        0        0        1
  mavlink_get_channel_status            0        0        2
  _ZN10MavlinkFTP15_workRemoveFileEPNS_13PayloadHeaderE        0        0        1
  _ZN4LandD1Ev                          0        0        1
  mavlink_msg_command_long_send_struct        0        0        3
> _ZN4Ekf2D0Ev                          0        0        2
> _ZN6device6Device14get_device_busEv@./src/drivers/hmc5883/CMakeFiles/drivers__hmc5883.dir/hmc5883.cpp.obj        0        0        1
  _ZN18EstimatorInterface12get_positionEPf        0        0        3
> _ZN26MavlinkStreamCameraCapture12new_instanceEP7Mavlink        0        0        3
  _ZN7Mavlink22message_buffer_destroyEv        0        0        1
  _ZN18TailsitterRecovery16calcOptimalRatesERN4math10QuaternionES2_fRNS0_6VectorILj3EEE        0        0        2
  _ZN4math13expo_deadzoneIfEEKT_RS2_S3_S3_.isra.11        0        0        1
  _ZN26MulticopterAttitudeControl18arming_status_pollEv        0        0        2
  _ZN10ModuleBaseI4Ekf2E13unlock_moduleEv        0        0        1
> _ZN28MavlinkStreamNamedValueFloat12new_instanceEP7Mavlink        0        0        3
> _ZN21MavlinkStreamAltitude15get_name_staticEv        0        0        1
  _ZN7sensors8RCUpdate22get_rc_sw2pos_positionEhfb        0        0        1
  _ZN19VtolAttitudeControl22mc_virtual_att_sp_pollEv        0        0        2
> _ZN22MavlinkStreamGPSRawInt13get_id_staticEv        0        0        1
> _ZL10_ram_write9dm_item_tj15dm_persitence_tPKvj        0        0        2
> _ZN8VtolType21update_external_stateEv@./src/modules/vtol_att_control/CMakeFiles/modules__vtol_att_control.dir/tailsitter.cpp.obj        0        0        1
> _ZN4uORB7Manager8orb_copyEPK12orb_metadataiPv        0        0        1
> _ZN32MavlinkStreamCameraImageCaptured10const_rateEv        0        0        1
  sbus_parse                            0        0        1
> _ZN6matrix6MatrixIfLj4ELj1EEC1EPKf@./src/modules/mavlink/CMakeFiles/modules__mavlink.dir/mavlink_receiver.cpp.obj        0        0        1
> _ZN34MavlinkStreamActuatorControlTargetILi0EE12new_instanceEP7Mavlink        0        0        3
> _ZN34MavlinkStreamActuatorControlTargetILi1EE13get_id_staticEv        0        0        1
  _ZN32MavlinkStreamHILActuatorControlsD1Ev        0        0        1
  _ZN5PX4IO19io_set_arming_stateEv        0        0        4
  _Z25rgbled_set_color_and_modehh        0        0        1
> _ZN6device6Device15set_device_typeEh@./src/drivers/ms5525_airspeed/CMakeFiles/drivers__ms5525_airspeed.dir/MS5525.cpp.obj        0        0        1
  _ZN14ECL_Controller17set_time_constantEf        0        0        1
> _ZNK28MavlinkStreamNamedValueFloat8get_nameEv        0        0        1
> _ZN12LidarLitePWM12get_dev_nameEv        0        0        1
> _ZNK27MavlinkStreamAttitudeTarget8get_nameEv        0        0        1
> _ZN4uORB12SubscriptionI18parameter_update_sED0Ev        0        0        2
> _ZN6matrix6MatrixIfLj3ELj1EEC1Ev@./src/modules/commander/CMakeFiles/modules__commander.dir/commander.cpp.obj        0        0        1
  _ZN6vmount15InputMavlinkROIC1Ev        0        0        1
> _ZN21MavlinkStreamAltitudeD0Ev        0        0        2
> _ZN9estimator9gpsSampleC1ERKS0_@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/estimator_interface.cpp.obj        0        0        1
> _ZN15CameraInterface17send_toggle_powerEb@./src/drivers/camera_trigger/CMakeFiles/drivers__camera_trigger.dir/interfaces/src/gpio.cpp.obj        0        0        1
> _ZN6matrix6MatrixIfLj3ELj3EEC1Ev@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/mag_fusion.cpp.obj        0        0        1
  _ZN27TemperatureCalibrationAccelD1Ev        0        0        2
> _ZN22MavlinkStreamHeartbeat10const_rateEv        0        0        1
> _ZN29MavlinkStreamMountOrientation12new_instanceEP7Mavlink        0        0        3
> _ZN6matrix6MatrixIfLj3ELj1EEpLERKS1_@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/ekf_helper.cpp.obj        0        0        2
> _ZN11LIS3MDL_I2C5ioctlEjRj            0        0        1
> _ZNK6matrix6MatrixIfLj3ELj3EEmlILj1EEENS0_IfLj3EXT_EEERKS3_@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/mag_fusion.cpp.obj        0        0        2
  _ZN7MPU925010test_errorEv             0        0        3
> _ZN6device6Device18get_device_addressEv@./src/drivers/rgbled/CMakeFiles/drivers__rgbled.dir/rgbled.cpp.obj        0        0        1
  _ZNK6matrix6MatrixIfLj1ELj3EEmlILj3EEENS0_IfLj1EXT_EEERKNS0_IfLj3EXT_EEE        0        0        2
> _ZN26MavlinkStreamCameraTrigger12new_instanceEP7Mavlink        0        0        3
  _ZN10RingBufferIN9estimator10flowSampleEE4pushES1_        0        0        2
  _ZN4math10VectorBaseILj3EE4zeroEv@./src/modules/mc_pos_control/CMakeFiles/modules__mc_pos_control.dir/mc_pos_control_main.cpp.obj        0        0        1
> _ZN28MavlinkStreamEstimatorStatus6get_idEv        0        0        1
  _ZN22MavlinkOrbSubscriptionC1EPK12orb_metadatai        0        0        1
  _ZN6PX4FMU17gpio_set_functionEji        0        0        1
> _ZN10ringbuffer10RingBuffer3putEj        0        0        2
